Geneid,Chr,Start,End,Strand,Length,raw_count_1,raw_count_2,raw_count,FPKM
dsim_GLEANR_6683:1,2L,742293,742440,-,148,214,214,214,159.1446137
dsim_GLEANR_6782:1,2L,755170,755781,+,612,0,1,0.5,0.08992044938
dsim_GLEANR_6782:2,2L,756556,756699,+,144,0,0,0,0
dsim_GLEANR_6782:3,2L,757090,757365,+,276,1,2,1.5,0.5981664676
dsim_GLEANR_6782:4,2L,758370,758621,+,252,0,0,0,0
dsim_GLEANR_6782:5,2L,759192,759554,+,363,1,2,1.5,0.4548042564
dsim_GLEANR_6782:6,2L,759651,759952,+,302,1,1,1,0.3644457948
dsim_GLEANR_6782:7,2L,760335,760473,+,139,1,0,0.5,0.3959087411
dsim_GLEANR_6782:8,2L,761374,761649,+,276,2,5,3.5,1.395721758
dsim_GLEANR_6782:9,2L,761764,762082,+,319,4,5,4.5,1.552607634
dsim_GLEANR_6782:10,2L,762213,762985,+,773,14,17,15.5,2.20694795
dsim_GLEANR_6783:1,2L,774057,774356,+,300,26,31,28.5,10.45594985
dsim_GLEANR_6784:1,2L,782765,783516,+,752,653,620,636.5,93.15806386
dsim_GLEANR_6784:2,2L,783594,783651,+,58,1,4,2.5,4.744078881
dsim_GLEANR_6784:3,2L,783709,783912,+,204,162,172,167,90.10029028
dsim_GLEANR_6784:4,2L,783967,784296,+,330,387,383,385,128.4064017
dsim_GLEANR_6785:1,2L,785732,787450,+,1719,134,129,131.5,8.419567103
dsim_GLEANR_6682:5,2L,787570,787732,-,163,8,6,7,4.726616014
dsim_GLEANR_6682:4,2L,787795,787980,-,186,8,6,7,4.142141991
dsim_GLEANR_6682:3,2L,788047,789492,-,1446,25,24,24.5,1.864823261
dsim_GLEANR_6682:2,2L,789556,789926,-,371,6,9,7.5,2.224985782
dsim_GLEANR_6682:1,2L,792002,792142,-,141,1,0,0.5,0.3902930143
dsim_GLEANR_6786:1,2L,812821,812933,+,113,0,3,1.5,1.461008363
dsim_GLEANR_6786:2,2L,812984,813196,+,213,6,5,5.5,2.841992794
dsim_GLEANR_6786:3,2L,813264,813378,+,115,1,0,0.5,0.4785331741
dsim_GLEANR_6786:4,2L,813434,813595,+,162,6,5,5.5,3.73669423
dsim_GLEANR_6787:1,2L,813769,814638,+,870,66,70,68,8.602596371
dsim_GLEANR_6787:2,2L,814703,815452,+,750,62,69,65.5,9.612136357
dsim_GLEANR_6681:5,2L,815600,816036,-,437,86,81,83.5,21.0302737
dsim_GLEANR_6681:4,2L,816094,816327,-,234,18,14,16,7.525649917
dsim_GLEANR_6681:3,2L,816386,817364,-,979,77,70,73.5,8.263129017
dsim_GLEANR_6681:2,2L,817418,817564,-,147,5,5,5,3.743626872
dsim_GLEANR_6681:1,2L,817618,817974,-,357,16,18,17,5.241077621
dsim_GLEANR_6788:1,2L,818226,818552,+,327,33,38,35.5,11.94869531
dsim_GLEANR_6789:1,2L,818558,819118,+,561,61,58,59.5,11.67330925
dsim_GLEANR_6680:2,2L,819188,819324,-,137,6,3,4.5,3.615195877
dsim_GLEANR_6680:1,2L,819386,820034,-,649,38,38,38,6.444345056
dsim_GLEANR_6679:2,2L,820606,820742,-,137,34,37,35.5,28.51987859
dsim_GLEANR_6679:1,2L,820803,821433,-,631,110,99,104.5,18.22748786
dsim_GLEANR_6791:1,2L,827409,827844,+,436,58,61,59.5,15.02001488
dsim_GLEANR_6791:2,2L,828017,828221,+,205,16,20,18,9.664035808
dsim_GLEANR_6791:3,2L,828609,828954,+,346,46,54,50,15.90500434
dsim_GLEANR_6791:4,2L,829049,829498,+,450,110,101,105.5,25.80357215
dsim_GLEANR_6791:5,2L,829584,829793,+,210,101,90,95.5,50.05229128
dsim_GLEANR_6678:6,2L,832380,832418,-,39,198,198,198,558.7795064
dsim_GLEANR_6678:5,2L,832838,833148,-,311,847,814,830.5,293.9132291
dsim_GLEANR_6678:4,2L,833209,833403,-,195,275,275,275,155.2165295
dsim_GLEANR_6678:3,2L,833556,834011,-,456,34,33,33.5,8.085741461
dsim_GLEANR_6678:2,2L,834638,835464,-,827,1209,1207,1208,160.7686301
dsim_GLEANR_6678:1,2L,848339,848508,-,170,156,152,154,99.70379427
dsim_GLEANR_6677:4,2L,850182,850398,-,217,49,53,51,25.86725406
dsim_GLEANR_6677:3,2L,850457,851181,-,725,115,106,110.5,16.77506292
dsim_GLEANR_6677:2,2L,851237,851309,-,73,0,0,0,0
dsim_GLEANR_6677:1,2L,851367,851368,-,2,0,0,0,0
dsim_GLEANR_6792:1,2L,851675,851744,+,70,75,65,70,110.06263
dsim_GLEANR_6792:2,2L,851929,852015,+,87,14,19,16.5,20.87394708
dsim_GLEANR_6792:3,2L,852264,853102,+,839,1095,1051,1073,140.759478
dsim_GLEANR_6793:1,2L,854322,854395,+,74,17,14,15.5,23.05365899
dsim_GLEANR_6793:2,2L,854455,854578,+,124,62,48,55,48.81810203
dsim_GLEANR_6793:3,2L,854630,854869,+,240,257,244,250.5,114.8778701
dsim_GLEANR_6676:1,2L,857955,858173,-,219,73,72,72.5,36.4362588
GD26449:1,2L,858807,858934,-,128,2,2,2,1.719728594
dsim_GLEANR_6675:2,2L,862236,862512,-,277,60,60,60,23.84028087
dsim_GLEANR_6675:1,2L,863315,863370,-,56,1,6,3.5,6.878914377
dsim_GLEANR_6794:1,2L,865167,865324,+,158,154,148,151,105.1864376
dsim_GLEANR_6794:2,2L,865392,865666,+,275,374,364,369,147.6840381
dsim_GLEANR_6794:3,2L,865806,866304,+,499,805,786,795.5,175.4605655
dsim_GLEANR_6794:4,2L,867000,867034,+,35,341,356,348.5,1095.909331
dsim_GLEANR_6794:5,2L,868536,868912,+,377,97,92,94.5,27.58864334
dsim_GLEANR_6796:1,2L,882105,882251,+,147,0,0,0,0
dsim_GLEANR_6797:1,2L,885334,885543,+,210,19,28,23.5,12.31653241
dsim_GLEANR_6797:2,2L,885846,887900,+,2055,1575,1512,1543.5,82.66747906
GD26675:1,2L,890076,890239,-,164,0,0,0,0
dsim_GLEANR_6798:1,2L,890173,890231,+,59,0,0,0,0
dsim_GLEANR_6798:2,2L,894278,894677,+,400,11,12,11.5,3.164300614
dsim_GLEANR_6800:1,2L,903420,903501,+,82,0,0,0,0
dsim_GLEANR_6800:2,2L,903560,903715,+,156,0,0,0,0
dsim_GLEANR_6800:3,2L,903777,903839,+,63,0,0,0,0
dsim_GLEANR_6800:4,2L,904018,904221,+,204,1,0,0.5,0.2697613481
dsim_GLEANR_6800:5,2L,904282,904493,+,212,0,0,0,0
dsim_GLEANR_6800:6,2L,904549,904671,+,123,0,0,0,0
dsim_GLEANR_6800:7,2L,904728,904970,+,243,0,0,0,0
dsim_GLEANR_6800:8,2L,905035,905451,+,417,0,0,0,0
dsim_GLEANR_6800:9,2L,905502,905873,+,372,0,1,0.5,0.1479336425
dsim_GLEANR_6800:10,2L,905927,906607,+,681,3,1,2,0.3232382674
dsim_GLEANR_6800:11,2L,906675,906944,+,270,2,3,2.5,1.019098426
dsim_GLEANR_6801:1,2L,921454,921542,+,89,15,21,18,22.25985776
dsim_GLEANR_6801:2,2L,941229,941315,+,87,2,1,1.5,1.897631552
dsim_GLEANR_6801:3,2L,944250,944265,+,16,0,0,0,0
dsim_GLEANR_6801:4,2L,944374,945454,+,1081,259,280,269.5,27.43929583
dsim_GLEANR_6801:5,2L,945517,945631,+,115,11,8,9.5,9.092130308
dsim_GLEANR_6801:6,2L,948396,948481,+,86,3,0,1.5,1.919697036
dsim_GLEANR_6801:7,2L,948548,948936,+,389,150,129,139.5,39.46976064
dsim_GLEANR_6801:8,2L,949004,949088,+,85,2,0,1,1.294854471
dsim_GLEANR_6801:9,2L,949195,949352,+,158,48,46,47,32.74014944
dsim_GLEANR_6801:10,2L,949421,949594,+,174,158,150,154,97.41175302
dsim_GLEANR_6802:1,2L,964586,964855,+,270,1,1,1,0.4076393705
dsim_GLEANR_6803:1,2L,994378,994812,+,435,5,6,5.5,1.391596472
dsim_GLEANR_6674:1,2L,996606,997154,-,549,207,210,208.5,41.79974201
dsim_GLEANR_6673:4,2L,1003595,1003671,-,77,0,0,0,0
dsim_GLEANR_6673:3,2L,1004124,1004627,-,504,13,13,13,2.838917045
dsim_GLEANR_6673:2,2L,1006773,1006792,-,20,1,0,0.5,2.751565751
dsim_GLEANR_6673:1,2L,1007080,1007195,-,116,0,0,0,0
dsim_GLEANR_6804:1,2L,1007926,1008456,+,531,32,34,33,6.840050454
dsim_GLEANR_6804:2,2L,1008521,1008943,+,423,33,28,30.5,7.935957958
dsim_GLEANR_6672:2,2L,1013778,1014113,-,336,1,0,0.5,0.1637836757
dsim_GLEANR_6672:1,2L,1016430,1016501,-,72,1,1,1,1.528647639
dsim_GLEANR_6671:4,2L,1022576,1022803,-,228,45,36,40.5,19.55059876
dsim_GLEANR_6671:3,2L,1022868,1023032,-,165,9,14,11.5,7.671031791
dsim_GLEANR_6671:2,2L,1023103,1023590,-,488,25,30,27.5,6.202299849
dsim_GLEANR_6671:1,2L,1031733,1032642,-,910,50,52,51,6.1683452
dsim_GLEANR_6805:1,2L,1048742,1049145,+,404,12,8,10,2.724322526
dsim_GLEANR_6805:2,2L,1049205,1049274,+,70,0,1,0.5,0.7861616431
dsim_GLEANR_6805:3,2L,1049331,1049771,+,441,3,5,4,0.9983004992
dsim_GLEANR_6805:4,2L,1049827,1050456,+,630,20,12,16,2.795241398
dsim_GLEANR_6805:5,2L,1050580,1051437,+,858,57,52,54.5,6.991157736
dsim_GLEANR_6806:1,2L,1051973,1052156,+,184,94,84,89,53.23681562
dsim_GLEANR_6806:2,2L,1052323,1052665,+,343,153,162,157.5,50.53896277
dsim_GLEANR_6806:3,2L,1052728,1052807,+,80,0,0,0,0
dsim_GLEANR_6806:4,2L,1052871,1053416,+,546,325,304,314.5,63.39688122
dsim_GLEANR_6806:5,2L,1053532,1053614,+,83,68,55,61.5,81.55243069
dsim_GLEANR_6670:7,2L,1054798,1055612,-,815,267,278,272.5,36.80008182
dsim_GLEANR_6670:6,2L,1055667,1055909,-,243,34,32,33,14.94677692
dsim_GLEANR_6670:5,2L,1055971,1056079,-,109,3,4,3.5,3.534121148
dsim_GLEANR_6670:4,2L,1056273,1056429,-,157,14,10,12,8.412430321
dsim_GLEANR_6670:3,2L,1056488,1056605,-,118,5,8,6.5,6.062771994
dsim_GLEANR_6670:2,2L,1056671,1056770,-,100,32,24,28,30.81753641
dsim_GLEANR_6670:1,2L,1058354,1058407,-,54,0,0,0,0
dsim_GLEANR_6669:8,2L,1074088,1074217,-,130,38,29,33.5,28.36229313
dsim_GLEANR_6669:7,2L,1074274,1075496,-,1223,191,170,180.5,16.24391228
dsim_GLEANR_6669:6,2L,1075554,1076693,-,1140,66,58,62,5.985862335
dsim_GLEANR_6669:5,2L,1076747,1077497,-,751,11,8,9.5,1.392270287
dsim_GLEANR_6669:4,2L,1077547,1077702,-,156,0,1,0.5,0.3527648399
dsim_GLEANR_6669:3,2L,1077764,1078148,-,385,3,4,3.5,1.000569364
dsim_GLEANR_6669:2,2L,1078203,1078340,-,138,0,0,0,0
dsim_GLEANR_6669:1,2L,1078403,1078589,-,187,1,1,1,0.5885702141
dsim_GLEANR_6807:1,2L,1079092,1080286,+,1195,8,8,8,0.7368209542
dsim_GLEANR_6807:2,2L,1080347,1080439,+,93,0,0,0,0
dsim_GLEANR_6807:3,2L,1080501,1080808,+,308,1,1,1,0.3573462014
dsim_GLEANR_6807:4,2L,1080865,1081059,+,195,1,0,0.5,0.2822118719
dsim_GLEANR_6807:5,2L,1081606,1081739,+,134,1,0,0.5,0.4106814554
dsim_GLEANR_6807:6,2L,1081793,1082906,+,1114,9,9,9,0.8891953953
dsim_GLEANR_6808:1,2L,1083206,1083265,+,60,0,1,0.5,0.9171885837
dsim_GLEANR_6808:2,2L,1083423,1083720,+,298,7,5,6,2.216026108
dsim_GLEANR_6808:3,2L,1083778,1083984,+,207,4,3,3.5,1.860962344
dsim_GLEANR_6808:4,2L,1084046,1084170,+,125,5,3,4,3.522004161
dsim_GLEANR_6668:4,2L,1085938,1086147,-,210,1551,1560,1555.5,815.2496239
dsim_GLEANR_6668:3,2L,1086644,1086893,-,250,1088,1003,1045.5,460.2819188
dsim_GLEANR_6668:2,2L,1087646,1087718,-,73,521,523,522,787.0231901
dsim_GLEANR_6668:1,2L,1097978,1098191,-,214,31,26,28.5,14.65787363
dsim_GLEANR_6809:1,2L,1099341,1099357,+,17,7,9,8,51.79417884
dsim_GLEANR_6809:2,2L,1099664,1101026,+,1363,334,327,330.5,26.68796715
dsim_GLEANR_6809:3,2L,1101116,1101805,+,690,340,332,336,53.5957155
dsim_GLEANR_6667:1,2L,1102340,1103926,-,1587,0,2,1,0.06935263393
dsim_GLEANR_6810:1,2L,1105345,1105513,+,169,49,57,53,34.51668279
dsim_GLEANR_6810:2,2L,1106958,1107102,+,145,1,1,1,0.759052621
dsim_GLEANR_6810:3,2L,1109321,1109682,+,362,68,74,71,21.58686943
dsim_GLEANR_6810:4,2L,1109756,1110017,+,262,89,67,78,32.76673719
dsim_GLEANR_6810:5,2L,1110109,1110389,+,281,108,102,105,41.12660553
dsim_GLEANR_6810:6,2L,1110451,1110575,+,125,81,88,84.5,74.40233791
dsim_GLEANR_6811:1,2L,1114091,1114225,+,135,1,1,1,0.815278741
dsim_GLEANR_6811:2,2L,1117441,1117999,+,559,26,20,23,4.528516084
dsim_GLEANR_6811:3,2L,1118066,1118361,+,296,7,13,10,3.718332096
dsim_GLEANR_6812:1,2L,1119332,1119790,+,459,13,12,12.5,2.997348313
dsim_GLEANR_6813:1,2L,1119953,1120042,+,90,0,0,0,0
dsim_GLEANR_6813:2,2L,1120418,1121413,+,996,59,56,57.5,6.354017296
dsim_GLEANR_6666:5,2L,1121539,1121611,-,73,3,2,2.5,3.769268152
dsim_GLEANR_6666:4,2L,1121675,1122093,-,419,33,31,32,8.405737855
dsim_GLEANR_6666:3,2L,1122156,1122351,-,196,5,6,5.5,3.088492169
dsim_GLEANR_6666:2,2L,1122404,1122584,-,181,4,6,5,3.040404145
dsim_GLEANR_6666:1,2L,1122642,1122672,-,31,0,1,0.5,1.77520371
dsim_GLEANR_6814:1,2L,1122881,1123429,+,549,431,430,430.5,86.30594213
dsim_GLEANR_6665:7,2L,1124042,1124125,-,84,134,110,122,159.8528674
dsim_GLEANR_6665:6,2L,1124184,1124707,-,524,359,323,341,71.6247268
dsim_GLEANR_6665:5,2L,1124778,1125325,-,548,282,295,288.5,57.94355614
dsim_GLEANR_6665:4,2L,1125393,1125750,-,358,160,155,157.5,48.42140847
dsim_GLEANR_6665:3,2L,1126263,1126387,-,125,7,9,8,7.044008322
dsim_GLEANR_6665:2,2L,1126533,1127034,-,502,44,46,45,9.866172015
dsim_GLEANR_6665:1,2L,1127789,1128008,-,220,38,39,38.5,19.26096026
dsim_GLEANR_6815:1,2L,1130947,1131438,+,492,198,197,197.5,44.18164519
dsim_GLEANR_6815:2,2L,1131766,1132110,+,345,153,133,143,45.6201626
dsim_GLEANR_6664:4,2L,1132459,1133234,-,776,2182,2130,2156,305.7925649
dsim_GLEANR_6664:3,2L,1133305,1133884,-,580,784,780,782,148.3947874
dsim_GLEANR_6664:2,2L,1133942,1134161,-,220,167,174,170.5,85.29853828
dsim_GLEANR_6664:1,2L,1135060,1135148,-,89,118,129,123.5,152.7273574
dsim_GLEANR_6816:1,2L,1142228,1142768,+,541,25,21,23,4.679187599
dsim_GLEANR_6816:2,2L,1142827,1143113,+,287,10,9,9.5,3.643188102
dsim_GLEANR_6816:3,2L,1144202,1144573,+,372,18,20,19,5.621478416
dsim_GLEANR_6817:1,2L,1144785,1145144,+,360,23,16,19.5,5.961725794
dsim_GLEANR_6817:2,2L,1145205,1145384,+,180,0,0,0,0
dsim_GLEANR_6662:4,2L,1145467,1146178,-,712,168,185,176.5,27.28378399
dsim_GLEANR_6662:3,2L,1146236,1146865,-,630,134,123,128.5,22.44928248
dsim_GLEANR_6662:2,2L,1146922,1147788,-,867,107,119,113,14.34495639
dsim_GLEANR_6662:1,2L,1147855,1148012,-,158,19,13,16,11.14558279
dsim_GLEANR_6818:1,2L,1148451,1148580,+,130,15,14,14.5,12.27621643
dsim_GLEANR_6818:2,2L,1148635,1148769,+,135,12,11,11.5,9.375705522
dsim_GLEANR_6818:3,2L,1148826,1148977,+,152,13,17,15,10.86144375
dsim_GLEANR_6661:4,2L,1149005,1149168,-,164,22,25,23.5,15.77116955
dsim_GLEANR_6661:3,2L,1149266,1149879,-,614,107,107,107,19.18029546
dsim_GLEANR_6661:2,2L,1149950,1150149,-,200,25,27,26,14.30814191
dsim_GLEANR_6661:1,2L,1150246,1150842,-,597,84,98,91,16.7767158
dsim_GLEANR_6819:1,2L,1151036,1151062,+,27,0,0,0,0
dsim_GLEANR_6819:2,2L,1154264,1155018,+,755,199,212,205.5,29.95744434
dsim_GLEANR_6819:3,2L,1155079,1155328,+,250,80,71,75.5,33.23891427
dsim_GLEANR_6819:4,2L,1155392,1155508,+,117,55,54,54.5,51.26849006
dsim_GLEANR_6820:1,2L,1156082,1156182,+,101,10,11,10.5,11.44215461
dsim_GLEANR_6820:2,2L,1156246,1156641,+,396,40,37,38.5,10.70053348
dsim_GLEANR_6820:3,2L,1156978,1157206,+,229,21,16,18.5,8.891522514
dsim_GLEANR_6820:4,2L,1157264,1157333,+,70,3,0,1.5,2.358484929
dsim_GLEANR_6820:5,2L,1157614,1157687,+,74,4,6,5,7.436664192
dsim_GLEANR_6820:6,2L,1158018,1158095,+,78,5,4,4.5,6.349767118
dsim_GLEANR_6820:7,2L,1158158,1158284,+,127,18,18,18,15.59942788
dsim_GLEANR_6820:8,2L,1158374,1158610,+,237,38,33,35.5,16.48617454
dsim_GLEANR_6820:9,2L,1158674,1159084,+,411,132,113,122.5,32.80455518
dsim_GLEANR_6820:10,2L,1159157,1159206,+,50,0,0,0,0
dsim_GLEANR_6821:1,2L,1159210,1159922,+,713,423,427,425,65.60535451
dsim_GLEANR_6821:2,2L,1159985,1160234,+,250,145,132,138.5,60.97469704
dsim_GLEANR_6821:3,2L,1160300,1160416,+,117,108,124,116,109.1219238
dsim_GLEANR_6660:2,2L,1160623,1161599,-,977,337,321,329,37.06305556
dsim_GLEANR_6660:1,2L,1161659,1162049,-,391,116,118,117,32.93434198
dsim_GLEANR_6822:1,2L,1162293,1162381,+,89,2,1,1.5,1.854988147
dsim_GLEANR_6822:2,2L,1162451,1162966,+,516,17,15,16,3.41279473
dsim_GLEANR_6822:3,2L,1163097,1163640,+,544,14,17,15.5,3.135975672
dsim_GLEANR_6823:1,2L,1171083,1171308,+,226,63,60,61.5,29.95067145
dsim_GLEANR_6823:2,2L,1171369,1171597,+,229,37,39,38,18.26366787
dsim_GLEANR_6823:3,2L,1171667,1172024,+,358,77,70,73.5,22.59665728
dsim_GLEANR_6823:4,2L,1175530,1175757,+,228,99,101,100,48.27308335
dsim_GLEANR_6824:1,2L,1177151,1177272,+,122,0,0,0,0
dsim_GLEANR_6824:2,2L,1177309,1177537,+,229,5,4,4.5,2.162802774
dsim_GLEANR_6659:1,2L,1177855,1178427,-,573,152,152,152,29.19636957
dsim_GLEANR_6658:2,2L,1179587,1179807,-,221,0,0,0,0
dsim_GLEANR_6826:1,2L,1179592,1179804,+,213,0,0,0,0
dsim_GLEANR_6827:1,2L,1180217,1180474,+,258,0,0,0,0
dsim_GLEANR_6658:1,2L,1180238,1180529,-,292,0,0,0,0
dsim_GLEANR_6828:1,2L,1183615,1183763,+,149,96,101,98.5,72.75952388
dsim_GLEANR_6828:2,2L,1183872,1183994,+,123,39,26,32.5,29.08158924
dsim_GLEANR_6828:3,2L,1184069,1184147,+,79,2,5,3.5,4.87619247
dsim_GLEANR_6828:4,2L,1184213,1184287,+,75,24,20,22,32.28503814
dsim_GLEANR_6829:1,2L,1198580,1198808,+,229,6,4,5,2.403114193
dsim_GLEANR_6829:2,2L,1198870,1199248,+,379,12,12,12,3.484832613
dsim_GLEANR_6829:3,2L,1199503,1199564,+,62,0,0,0,0
dsim_GLEANR_6829:4,2L,1199629,1199938,+,310,9,7,8,2.840325936
dsim_GLEANR_6829:5,2L,1199993,1200209,+,217,2,2,2,1.01440212
dsim_GLEANR_6829:6,2L,1200266,1200453,+,188,7,10,8.5,4.976235933
dsim_GLEANR_6829:7,2L,1200515,1200986,+,472,20,26,23,5.363221379
dsim_GLEANR_6829:8,2L,1201054,1201272,+,219,21,18,19.5,9.800097195
dsim_GLEANR_6830:1,2L,1202110,1202235,+,126,0,0,0,0
dsim_GLEANR_6830:2,2L,1202800,1202865,+,66,0,0,0,0
dsim_GLEANR_6831:1,2L,1212258,1213160,+,903,1808,1773,1790.5,218.2360344
dsim_GLEANR_6831:2,2L,1213227,1214360,+,1134,4694,4660,4677,453.9355562
dsim_GLEANR_6832:1,2L,1228976,1229030,+,55,0,0,0,0
dsim_GLEANR_6832:2,2L,1246360,1246553,+,194,1,4,2.5,1.418332861
dsim_GLEANR_6832:3,2L,1253168,1253270,+,103,0,1,0.5,0.5342846118
dsim_GLEANR_6832:4,2L,1257098,1257382,+,285,5,3,4,1.544738667
dsim_GLEANR_6832:5,2L,1257812,1257952,+,141,1,1,1,0.7805860286
dsim_GLEANR_6832:6,2L,1258014,1258145,+,132,2,1,1.5,1.250711705
dsim_GLEANR_6832:7,2L,1258252,1259556,+,1305,24,20,22,1.855461962
dsim_GLEANR_6832:8,2L,1259668,1259766,+,99,3,1,2,2.223487476
dsim_GLEANR_6832:9,2L,1260024,1260264,+,241,8,5,6.5,2.968494171
dsim_GLEANR_6832:10,2L,1260676,1260839,+,164,6,8,7,4.697795185
dsim_GLEANR_6832:11,2L,1262040,1262317,+,278,23,18,20.5,8.116129194
dsim_GLEANR_6834:1,2L,1301949,1302095,+,147,3247,3179,3213,2405.654628
dsim_GLEANR_6834:2,2L,1302151,1302636,+,486,25162,25042,25102,5684.757488
dsim_GLEANR_6835:1,2L,1307434,1307928,+,495,67,69,68,15.11971483
dsim_GLEANR_6657:3,2L,1314590,1314745,-,156,0,0,0,0
dsim_GLEANR_6657:2,2L,1314807,1314974,-,168,0,0,0,0
dsim_GLEANR_6657:1,2L,1315029,1315295,-,267,0,0,0,0
dsim_GLEANR_6656:4,2L,1316610,1316753,-,144,0,1,0.5,0.3821619099
dsim_GLEANR_6656:3,2L,1316807,1316974,-,168,1,2,1.5,0.9827020539
dsim_GLEANR_6656:2,2L,1317033,1317188,-,156,0,0,0,0
dsim_GLEANR_6656:1,2L,1317244,1317300,-,57,0,0,0,0
dsim_GLEANR_6836:1,2L,1317703,1317972,+,270,156,151,153.5,62.57264337
dsim_GLEANR_6655:3,2L,1325288,1325802,-,515,45,43,44,9.403409168
dsim_GLEANR_6655:2,2L,1326614,1326805,-,192,4,7,5.5,3.152835756
dsim_GLEANR_6655:1,2L,1326855,1326972,-,118,6,10,8,7.461873223
dsim_GLEANR_6654:2,2L,1327148,1327769,-,622,45,38,41.5,7.343406988
dsim_GLEANR_6654:1,2L,1327830,1327858,-,29,8,7,7.5,28.46447329
dsim_GLEANR_6653:2,2L,1327941,1328596,-,656,59,55,57,9.563368769
dsim_GLEANR_6653:1,2L,1328664,1328730,-,67,3,6,4.5,7.392266197
dsim_GLEANR_6652:5,2L,1332407,1332546,-,140,31,27,29,22.79868765
dsim_GLEANR_6652:4,2L,1332607,1332705,-,99,6,5,5.5,6.114590558
dsim_GLEANR_6652:3,2L,1332770,1332855,-,86,2,4,3,3.839394071
dsim_GLEANR_6652:2,2L,1332905,1333135,-,231,56,54,55,26.2053881
dsim_GLEANR_6652:1,2L,1333199,1333221,-,23,5,6,5.5,26.31932457
dsim_GLEANR_6651:6,2L,1333557,1333783,-,227,14131,14143,14137,6854.429079
dsim_GLEANR_6651:5,2L,1333908,1334006,-,99,533,431,482,535.8604816
dsim_GLEANR_6651:4,2L,1334072,1334151,-,80,248,222,235,323.3089757
dsim_GLEANR_6651:3,2L,1334211,1334341,-,131,2341,2330,2335.5,1962.223454
dsim_GLEANR_6651:2,2L,1334858,1334978,-,121,1079,1057,1068,971.4618916
dsim_GLEANR_6651:1,2L,1335041,1335057,-,17,72,69,70.5,456.436201
dsim_GLEANR_6837:1,2L,1341544,1341615,+,72,3,3,3,4.585942918
dsim_GLEANR_6837:2,2L,1341668,1341781,+,114,1,0,0.5,0.4827308335
dsim_GLEANR_6837:3,2L,1341832,1342272,+,441,7,10,8.5,2.121388561
dsim_GLEANR_6650:14,2L,1354993,1356016,-,1024,43,44,43.5,4.675512116
dsim_GLEANR_6650:13,2L,1358293,1358578,-,286,3,2,2.5,0.9620859269
dsim_GLEANR_6650:12,2L,1360219,1360382,-,164,2,0,1,0.6711135978
dsim_GLEANR_6650:11,2L,1360478,1360724,-,247,1,3,2,0.8911953849
dsim_GLEANR_6650:10,2L,1360802,1360897,-,96,0,0,0,0
dsim_GLEANR_6650:9,2L,1364282,1364681,-,400,1,3,2,0.5503131502
dsim_GLEANR_6650:8,2L,1364772,1364891,-,120,0,0,0,0
dsim_GLEANR_6650:7,2L,1364970,1365907,-,938,4,2,3,0.352012676
dsim_GLEANR_6650:6,2L,1366073,1366204,-,132,0,0,0,0
dsim_GLEANR_6650:5,2L,1367564,1367704,-,141,0,0,0,0
dsim_GLEANR_6650:4,2L,1367850,1368134,-,285,0,0,0,0
dsim_GLEANR_6650:3,2L,1369255,1369357,-,103,0,0,0,0
dsim_GLEANR_6650:2,2L,1370399,1370589,-,191,0,0,0,0
dsim_GLEANR_6650:1,2L,1392999,1393089,-,91,0,0,0,0
dsim_GLEANR_18114:1,2L,1448796,1448990,-,195,0,0,0,0
dsim_GLEANR_6838:1,2L,1467362,1468621,+,1260,1,0,0.5,0.04367564684
dsim_GLEANR_6839:1,2L,1469184,1470401,+,1218,3,3,3,0.2710902218
dsim_GLEANR_6840:1,2L,1470779,1471597,+,819,0,0,0,0
dsim_GLEANR_6840:2,2L,1471602,1471982,+,381,0,0,0,0
dsim_GLEANR_6841:1,2L,1472260,1473441,+,1182,2,2,2,0.1862311845
dsim_GLEANR_6649:4,2L,1473716,1474435,-,720,137,147,142,21.70679648
dsim_GLEANR_6649:3,2L,1474690,1475087,-,398,78,61,69.5,19.21947937
dsim_GLEANR_6649:2,2L,1475156,1475244,-,89,13,13,13,16.07656394
dsim_GLEANR_6649:1,2L,1475451,1475650,-,200,1,0,0.5,0.2751565751
dsim_GLEANR_6648:4,2L,1476004,1476094,-,91,26,18,22,26.60854792
dsim_GLEANR_6648:3,2L,1476155,1476930,-,776,378,351,364.5,51.6982328
dsim_GLEANR_6648:2,2L,1476991,1477242,-,252,90,69,79.5,34.72213924
dsim_GLEANR_6648:1,2L,1477562,1477579,-,18,11,7,9,55.03131502
dsim_GLEANR_6647:1,2L,1491815,1492159,-,345,44,40,42,13.39892887
dsim_GLEANR_6646:1,2L,1492695,1493024,-,330,94,89,91.5,30.5173656
dsim_GLEANR_6842:1,2L,1495687,1495814,+,128,81,75,78,67.06941518
dsim_GLEANR_6842:2,2L,1495875,1496513,+,639,561,571,566,97.48896495
dsim_GLEANR_6842:3,2L,1496580,1496937,+,358,355,338,346.5,106.5270986
dsim_GLEANR_6842:4,2L,1496997,1497065,+,69,83,71,77,122.8235147
dsim_GLEANR_6843:1,2L,1497844,1497971,+,128,81,80,80.5,69.21907592
dsim_GLEANR_6843:2,2L,1498032,1498299,+,268,309,303,306,125.6685253
dsim_GLEANR_6843:3,2L,1498399,1498670,+,272,354,348,351,142.0293498
dsim_GLEANR_6843:4,2L,1498761,1499118,+,358,308,299,303.5,93.30728552
dsim_GLEANR_6843:5,2L,1499178,1499246,+,69,26,36,31,49.44842799
